"","from","to","weight","type"
"5392",87,80,19,"received"
"5393",124,80,18,"received"
"5394",124,81,18,"received"
"5395",87,80,19,"received"
"5396",87,80,18,"received"
"5397",194,80,19,"received"
"5398",81,80,19,"received"
"5399",87,80,12,"received"
"5400",87,80,19,"received"
"5401",87,80,19,"received"
"5402",194,80,19,"received"
"5403",194,80,19,"received"
"5404",194,80,19,"received"
"5405",205,80,19,"received"
"5406",194,80,19,"received"
"5407",205,80,17,"received"
"5408",205,122,17,"received"
"5409",194,80,19,"received"
"5410",81,80,19,"received"
"5411",32,80,18,"received"
"5412",87,80,19,"received"
"5413",143,80,19,"received"
"5414",194,80,19,"received"
"5415",81,80,19,"received"
"5416",194,80,19,"received"
"5417",81,80,19,"received"
"5418",105,80,14,"received"
"5419",105,86,14,"received"
"5420",105,32,14,"received"
"5421",105,90,14,"received"
"5422",105,87,14,"received"
"5423",87,80,17,"received"
"5424",81,80,18,"received"
"5425",87,80,18,"received"
"5426",87,80,18,"received"
"5427",81,80,19,"received"
"5428",81,80,18,"received"
"5429",81,80,19,"received"
"5430",32,80,19,"received"
"5431",180,80,18,"received"
"5432",180,86,18,"received"
"5433",112,80,19,"received"
"5434",32,80,17,"received"
"5435",32,80,16,"received"
"5436",10,80,19,"received"
"5437",32,80,16,"received"
"5438",116,81,18,"received"
"5439",116,80,18,"received"
"5440",81,80,19,"received"
"5441",81,80,19,"received"
"5442",81,80,18,"received"
"5443",148,80,19,"received"
"5444",87,80,19,"received"
"5445",81,80,19,"received"
"5446",81,80,18,"received"
"5447",81,80,19,"received"
"5448",170,80,18,"received"
"5449",15,80,19,"received"
"5450",180,80,19,"received"
"5451",148,80,19,"received"
"5452",116,80,18,"received"
"5453",143,80,19,"received"
"5454",10,80,19,"received"
"5455",142,80,19,"received"
"5456",81,80,19,"received"
"5457",105,168,14,"received"
"5458",105,80,17,"received"
"5459",105,32,17,"received"
"5460",105,87,17,"received"
"5461",32,80,17,"received"
"5462",32,105,17,"received"
"5463",32,87,17,"received"
"5464",105,80,17,"received"
"5465",105,32,17,"received"
"5466",105,87,17,"received"
"5467",194,80,19,"received"
"5468",32,80,18,"received"
"5469",88,14,19,"received"
"5470",10,80,17,"received"
"5471",87,80,19,"received"
"5472",180,80,18,"received"
"5473",81,80,18,"received"
"5474",180,80,19,"received"
"5475",32,80,19,"received"
"5476",122,80,18,"received"
"5477",122,32,18,"received"
"5478",122,80,19,"received"
"5479",32,80,18,"received"
"5480",32,122,18,"received"
"5481",10,80,17,"received"
"5482",122,80,19,"received"
"5483",122,80,18,"received"
"5484",122,32,18,"received"
"5485",32,80,18,"received"
"5486",32,81,19,"received"
"5487",32,80,17,"received"
"5488",87,80,19,"received"
"5489",81,32,19,"received"
"5490",194,80,19,"received"
"5491",194,80,19,"received"
"5492",194,80,19,"received"
"5493",87,80,18,"received"
"5494",81,80,19,"received"
"5495",32,80,19,"received"
"5496",87,80,18,"received"
"5497",143,80,19,"received"
"5498",87,80,19,"received"
"5499",194,80,19,"received"
"5500",32,80,16,"received"
"5501",32,124,16,"received"
"5502",194,80,19,"received"
"5503",32,80,19,"received"
"5504",87,80,19,"received"
"5505",32,80,19,"received"
"5506",87,80,19,"received"
"5507",87,80,19,"received"
"5508",87,80,19,"received"
"5509",81,80,17,"received"
"5510",180,80,17,"received"
"5511",87,80,19,"received"
"5512",81,80,18,"received"
"5513",81,233,18,"received"
"5514",32,80,19,"received"
"5515",81,80,19,"received"
"5516",180,80,17,"received"
"5517",87,80,19,"received"
"5518",81,80,18,"received"
"5519",81,272,18,"received"
"5520",182,80,19,"received"
"5521",124,80,18,"received"
"5522",124,81,18,"received"
"5523",194,80,19,"received"
"5524",87,80,19,"received"
"5525",10,80,15,"received"
"5526",32,80,19,"received"
"5527",32,80,19,"received"
"5528",116,80,19,"received"
"5529",87,80,15,"received"
"5530",87,80,14,"received"
"5531",180,80,17,"received"
"5532",32,80,19,"received"
"5533",116,80,18,"received"
"5534",180,80,17,"received"
"5535",32,80,18,"received"
"5536",170,80,17,"received"
"5537",170,81,17,"received"
"5538",170,87,17,"received"
"5539",32,80,18,"received"
"5540",87,80,17,"received"
"5541",124,80,18,"received"
"5542",124,350,18,"received"
"5543",170,80,19,"received"
"5544",170,80,19,"received"
"5545",10,80,17,"received"
"5546",10,87,17,"received"
"5547",87,81,17,"received"
"5548",87,170,17,"received"
"5549",87,423,17,"received"
"5550",87,80,19,"received"
"5551",87,80,19,"received"
"5552",15,80,19,"received"
"5553",112,80,19,"received"
"5554",87,80,19,"received"
"5555",124,81,18,"received"
"5556",124,80,18,"received"
"5557",116,80,19,"received"
"5558",112,80,19,"received"
"5559",112,80,19,"received"
"5560",32,80,19,"received"
"5561",142,80,18,"received"
"5562",142,143,18,"received"
"5563",143,80,19,"received"
"5564",180,80,17,"received"
"5565",143,80,19,"received"
"5566",113,80,18,"received"
"5567",87,80,17,"received"
"5568",87,10,17,"received"
"5569",81,80,17,"received"
"5570",10,80,17,"received"
"5571",10,87,17,"received"
"5572",116,80,18,"received"
"5573",116,80,18,"received"
"5574",81,80,19,"received"
"5575",122,80,18,"received"
"5576",32,80,19,"received"
"5577",105,80,19,"received"
"5578",87,80,19,"received"
"5579",87,80,19,"received"
"5580",32,80,19,"received"
"5581",170,80,19,"received"
"5582",180,80,19,"received"
"5583",81,80,15,"received"
"5584",194,80,19,"received"
"5585",87,80,19,"received"
"5586",87,80,19,"received"
"5587",32,80,18,"received"
"5588",122,80,19,"received"
"5589",87,80,19,"received"
"5590",194,80,18,"received"
"5591",32,80,19,"received"
"5592",87,80,19,"received"
"5593",81,80,18,"received"
"5594",32,80,19,"received"
"5595",32,80,19,"received"
"5596",81,80,16,"received"
"5597",81,437,16,"received"
"5598",81,116,16,"received"
"5599",32,80,19,"received"
"5600",81,80,18,"received"
"5601",81,272,18,"received"
"5602",87,80,19,"received"
"5603",194,80,19,"received"
"5604",116,80,18,"received"
"5605",116,80,19,"received"
"5606",81,80,18,"received"
"5607",81,80,19,"received"
"5608",81,80,19,"received"
"5609",81,80,19,"received"
"5610",81,80,19,"received"
"5611",81,80,19,"received"
"5612",116,80,18,"received"
"5613",87,80,18,"received"
"5614",87,80,18,"received"
"5615",81,80,17,"received"
"5616",81,87,17,"received"
"5617",81,116,19,"received"
"5618",116,81,19,"received"
"5619",116,80,18,"received"
"5620",116,80,18,"received"
"5621",116,438,18,"received"
"5622",124,116,19,"received"
"5623",194,80,19,"received"
"5624",87,80,19,"received"
"5625",116,80,18,"received"
"5626",116,124,18,"received"
"5627",81,80,19,"received"
"5628",81,80,18,"received"
"5629",81,439,18,"received"
"5630",32,80,19,"received"
"5631",32,80,19,"received"
"5632",81,80,18,"received"
"5633",81,440,18,"received"
"5634",205,80,17,"received"
"5635",205,122,17,"received"
"5636",87,80,18,"received"
"5637",32,80,18,"received"
"5638",32,124,18,"received"
"5639",124,80,18,"received"
"5640",124,81,18,"received"
"5641",87,80,18,"received"
"5642",170,80,19,"received"
"5643",87,80,18,"received"
"5644",194,80,19,"received"
"5645",124,80,19,"received"
"5646",81,80,17,"received"
"5647",81,272,17,"received"
"5648",124,81,16,"received"
"5649",124,80,16,"received"
"5650",124,81,16,"received"
"5651",116,80,19,"received"
"5652",81,80,16,"received"
"5653",81,124,16,"received"
"5654",81,272,16,"received"
"5655",105,80,15,"received"
"5656",205,80,17,"received"
"5657",205,122,17,"received"
"5658",116,80,19,"received"
"5659",32,80,18,"received"
"5660",12,80,17,"received"
"5661",10,80,18,"received"
"5662",87,80,18,"received"
"5663",87,80,15,"received"
"5664",87,80,19,"received"
"5665",87,80,19,"received"
"5666",87,80,19,"received"
"5667",124,80,19,"received"
"5668",32,80,19,"received"
"5669",87,80,19,"received"
"5670",87,80,19,"received"
"5671",87,80,19,"received"
"5672",87,80,19,"received"
"5673",32,80,19,"received"
"5674",81,80,18,"received"
"5675",81,441,18,"received"
"5676",194,80,19,"received"
"5677",87,80,17,"received"
"5678",32,80,19,"received"
"5679",32,80,19,"received"
"5680",63,80,19,"received"
"5681",122,80,19,"received"
"5682",32,80,17,"received"
"5683",124,80,19,"received"
"5684",87,80,19,"received"
"5685",32,80,18,"received"
"5686",87,80,19,"received"
"5687",32,80,18,"received"
"5688",32,80,17,"received"
"5689",32,87,17,"received"
"5690",32,80,19,"received"
"5691",81,80,18,"received"
"5692",81,348,18,"received"
"5693",10,80,18,"received"
"5694",81,80,19,"received"
"5695",87,80,19,"received"
"5696",81,80,19,"received"
"5697",81,80,19,"received"
"5698",87,80,19,"received"
"5699",116,80,18,"received"
"5700",116,80,19,"received"
"5701",116,80,18,"received"
"5702",105,80,18,"received"
"5703",143,80,19,"received"
"5704",116,80,18,"received"
"5705",87,80,19,"received"
"5706",142,80,19,"received"
"5707",81,80,19,"received"
"5708",194,80,19,"received"
"5709",105,442,17,"received"
"5710",105,135,17,"received"
"5711",105,443,17,"received"
"5712",63,80,18,"received"
"5713",32,444,16,"received"
"5714",32,115,16,"received"
"5715",32,445,16,"received"
"5716",87,80,19,"received"
"5717",32,80,14,"received"
"5718",32,80,19,"received"
"5719",32,80,18,"received"
"5720",32,80,18,"received"
"5721",32,80,19,"received"
"5722",32,80,14,"received"
"5723",170,80,18,"received"
"5724",32,80,19,"received"
"5725",81,80,19,"received"
"5726",32,80,19,"received"
"5727",32,80,18,"received"
"5728",32,80,18,"received"
"5729",32,80,18,"received"
"5730",168,80,18,"received"
"5731",168,105,18,"received"
"5732",93,446,17,"received"
"5733",93,87,17,"received"
"5734",32,80,19,"received"
"5735",194,80,19,"received"
"5736",168,80,17,"received"
"5737",81,168,16,"received"
"5738",81,80,16,"received"
"5739",81,170,16,"received"
"5740",81,80,19,"received"
"5741",87,81,18,"received"
"5742",87,80,18,"received"
"5743",87,80,19,"received"
"5744",87,80,19,"received"
"5745",87,80,19,"received"
"5746",87,80,19,"received"
"5747",87,80,19,"received"
"5748",87,80,19,"received"
"5749",194,80,19,"received"
"5750",81,80,19,"received"
"5751",124,80,19,"received"
"5752",87,80,18,"received"
"5753",87,80,19,"received"
"5754",32,80,19,"received"
"5755",32,80,19,"received"
"5756",87,80,18,"received"
"5757",81,80,19,"received"
"5758",32,80,19,"received"
"5759",168,80,15,"received"
"5760",10,80,17,"received"
"5761",143,80,19,"received"
"5762",216,80,18,"received"
"5763",87,80,19,"received"
"5764",105,80,16,"received"
"5765",105,32,16,"received"
"5766",105,87,16,"received"
"5767",87,80,19,"received"
"5768",87,80,19,"received"
"5769",116,80,19,"received"
"5770",81,80,19,"received"
"5771",32,281,18,"received"
"5772",32,80,18,"received"
"5773",10,80,17,"received"
"5774",87,80,13,"received"
"5775",32,80,18,"received"
"5776",87,80,19,"received"
"5777",170,80,18,"received"
"5778",87,80,17,"received"
"5779",87,422,17,"received"
"5780",32,80,19,"received"
"5781",87,80,17,"received"
"5782",81,80,18,"received"
"5783",81,447,18,"received"
"5784",10,80,19,"received"
"5785",87,80,18,"received"
"5786",87,448,18,"received"
"5787",81,80,18,"received"
"5788",87,80,19,"received"
"5789",87,80,19,"received"
"5790",87,80,19,"received"
"5791",32,80,17,"received"
"5792",225,80,19,"received"
"5793",87,80,18,"received"
"5794",87,80,19,"received"
"5795",87,80,19,"received"
"5796",81,80,18,"received"
"5797",81,272,18,"received"
"5798",81,80,18,"received"
"5799",205,80,18,"received"
"5800",87,80,19,"received"
"5801",194,80,19,"received"
"5802",77,80,19,"received"
"5803",10,80,19,"received"
"5804",81,80,19,"received"
"5805",81,80,19,"received"
"5806",81,80,18,"received"
"5807",81,80,18,"received"
"5808",87,80,19,"received"
"5809",87,80,19,"received"
"5810",81,80,18,"received"
"5811",81,80,19,"received"
"5812",32,80,19,"received"
"5813",81,80,19,"received"
"5814",87,80,14,"received"
"5815",194,80,19,"received"
"5816",81,80,18,"received"
"5817",81,80,19,"received"
"5818",87,80,19,"received"
"5819",32,80,19,"received"
"5820",81,80,17,"received"
"5821",81,80,19,"received"
"5822",81,80,18,"received"
"5823",81,272,18,"received"
"5824",81,80,19,"received"
"5825",124,80,19,"received"
"5826",32,80,16,"received"
"5827",87,80,19,"received"
"5828",81,80,18,"received"
"5829",87,80,19,"received"
"5830",143,80,19,"received"
"5831",124,80,19,"received"
"5832",32,80,18,"received"
"5833",32,80,18,"received"
"5834",105,80,16,"received"
"5835",32,80,18,"received"
"5836",32,80,19,"received"
"5837",32,80,19,"received"
"5838",105,80,16,"received"
"5839",140,99,19,"received"
"5840",87,80,19,"received"
"5841",87,80,16,"received"
"5842",87,80,19,"received"
"5843",87,80,19,"received"
"5844",87,80,16,"received"
"5845",124,80,19,"received"
"5846",124,80,19,"received"
"5847",87,80,18,"received"
"5848",81,80,18,"received"
"5849",81,305,18,"received"
"5850",124,80,18,"received"
"5851",124,350,18,"received"
"5852",32,80,19,"received"
"5853",194,80,19,"received"
"5854",32,80,19,"received"
"5855",81,80,19,"received"
"5856",81,80,19,"received"
"5857",124,81,17,"received"
"5858",124,80,17,"received"
"5859",124,408,17,"received"
"5860",116,80,18,"received"
"5861",87,80,16,"received"
"5862",10,80,19,"received"
"5863",122,80,19,"received"
"5864",122,80,19,"received"
"5865",32,80,18,"received"
"5866",194,80,19,"received"
"5867",32,80,19,"received"
"5868",122,80,19,"received"
"5869",122,80,18,"received"
"5870",205,80,18,"received"
"5871",156,80,19,"received"
"5872",32,80,17,"received"
"5873",32,80,19,"received"
"5874",87,80,19,"received"
"5875",87,80,19,"received"
"5876",32,80,19,"received"
"5877",128,80,19,"received"
"5878",32,80,19,"received"
"5879",32,449,15,"received"
"5880",32,450,15,"received"
"5881",32,198,15,"received"
"5882",32,163,15,"received"
"5883",32,80,19,"received"
"5884",32,80,19,"received"
"5885",81,80,18,"received"
"5886",81,272,18,"received"
"5887",194,80,19,"received"
"5888",194,80,19,"received"
"5889",87,80,19,"received"
"5890",87,80,19,"received"
"5891",81,80,18,"received"
"5892",81,272,18,"received"
"5893",10,80,19,"received"
"5894",32,80,17,"received"
"5895",194,80,19,"received"
"5896",194,80,19,"received"
"5897",194,80,19,"received"
"5898",194,80,19,"received"
"5899",194,80,19,"received"
"5900",194,80,19,"received"
"5901",32,80,19,"received"
"5902",32,80,19,"received"
"5903",32,80,19,"received"
"5904",32,80,19,"received"
"5905",32,80,19,"received"
"5906",32,80,19,"received"
"5907",124,80,18,"received"
"5908",124,81,18,"received"
"5909",87,80,17,"received"
"5910",87,81,17,"received"
"5911",32,80,19,"received"
"5912",32,80,17,"received"
"5913",32,80,19,"received"
"5914",81,80,19,"received"
"5915",32,80,17,"received"
"5916",81,80,19,"received"
"5917",32,80,17,"received"
"5918",32,80,19,"received"
"5919",170,80,19,"received"
"5920",170,80,19,"received"
"5921",32,80,16,"received"
"5922",32,80,19,"received"
"5923",81,80,19,"received"
"5924",32,80,19,"received"
"5925",124,80,18,"received"
"5926",30,80,18,"received"
"5927",144,80,18,"received"
"5928",87,80,19,"received"
"5929",143,80,19,"received"
"5930",194,80,19,"received"
"5931",81,80,19,"received"
"5932",32,80,15,"received"
"5933",225,80,19,"received"
"5934",32,80,18,"received"
"5935",116,80,19,"received"
"5936",87,80,19,"received"
"5937",116,80,18,"received"
"5938",116,81,18,"received"
"5939",81,80,19,"received"
"5940",124,80,18,"received"
"5941",124,81,18,"received"
"5942",144,80,18,"received"
"5943",116,80,19,"received"
"5944",124,80,17,"received"
"5945",116,80,19,"received"
"5946",81,80,19,"received"
"5947",124,80,17,"received"
"5948",194,80,19,"received"
"5949",156,80,18,"received"
"5950",81,80,19,"received"
"5951",32,80,17,"received"
"5952",32,80,18,"received"
"5953",32,80,18,"received"
"5954",116,80,19,"received"
"5955",32,80,18,"received"
"5956",32,80,19,"received"
"5957",10,80,19,"received"
"5958",32,80,18,"received"
"5959",32,80,19,"received"
"5960",87,80,19,"received"
"5961",116,80,18,"received"
"5962",197,81,18,"received"
"5963",197,80,18,"received"
"5964",22,80,19,"received"
"5965",87,80,19,"received"
"5966",87,80,19,"received"
"5967",81,80,16,"received"
"5968",180,80,18,"received"
"5969",180,389,18,"received"
"5970",10,80,18,"received"
"5971",87,80,18,"received"
"5972",87,80,18,"received"
"5973",194,80,19,"received"
"5974",116,80,19,"received"
"5975",87,80,19,"received"
"5976",116,80,19,"received"
"5977",32,145,17,"received"
"5978",32,87,17,"received"
"5979",32,205,17,"received"
"5980",87,80,19,"received"
"5981",32,80,18,"received"
"5982",32,80,15,"received"
"5983",32,80,13,"received"
"5984",81,80,19,"received"
"5985",194,80,19,"received"
"5986",81,80,19,"received"
"5987",81,80,19,"received"
"5988",10,80,19,"received"
"5989",10,80,19,"received"
"5990",16,80,19,"received"
"5991",194,80,19,"received"
"5992",87,80,19,"received"
"5993",16,80,18,"received"
"5994",32,80,19,"received"
"5995",194,80,19,"received"
"5996",144,80,18,"received"
"5997",32,80,17,"received"
"5998",185,80,19,"received"
"5999",116,80,18,"received"
"6000",194,80,19,"received"
"6001",194,80,19,"received"
"6002",87,80,19,"received"
"6003",196,80,19,"received"
"6004",87,80,19,"received"
"6005",32,80,19,"received"
"6006",116,80,19,"received"
"6007",87,80,19,"received"
"6008",87,80,19,"received"
"6009",32,80,18,"received"
"6010",16,451,18,"received"
"6011",16,19,18,"received"
"6012",32,80,13,"received"
"6013",87,80,16,"received"
"6014",81,80,19,"received"
"6015",81,80,19,"received"
"6016",81,80,19,"received"
"6017",81,80,19,"received"
"6018",87,80,19,"received"
"6019",194,80,19,"received"
"6020",81,80,18,"received"
"6021",81,80,19,"received"
"6022",87,80,15,"received"
"6023",32,80,19,"received"
"6024",87,80,19,"received"
"6025",10,80,18,"received"
"6026",10,32,18,"received"
"6027",87,80,19,"received"
"6028",10,80,17,"received"
"6029",124,80,18,"received"
"6030",124,81,18,"received"
"6031",124,80,18,"received"
"6032",124,81,18,"received"
"6033",87,80,19,"received"
"6034",116,80,19,"received"
"6035",81,80,19,"received"
